scan_index,step,angle_deg,distance_cm
4,20300,344.18,7.79
4,20325,346.38,7.79
4,20350,348.57,7.79
4,20375,350.77,7.79
4,20400,352.97,7.8
4,20425,355.17,7.79
4,20450,357.36,7.79
4,20475,359.56,7.8
5,20500,1.76,7.8
5,20525,3.96,7.8
5,20550,6.15,7.82
5,20575,8.35,7.8
5,20600,10.55,7.79
5,20625,12.74,7.79
5,20650,14.94,7.8
5,20675,17.14,7.8
5,20700,19.34,7.8
5,20725,21.53,7.8
5,20750,23.73,7.79
5,20775,25.93,7.8
5,20800,28.13,7.8
5,20825,30.32,7.8
5,20850,32.52,7.8
5,20875,34.72,7.8
5,20900,36.91,7.8
5,20925,39.11,7.8
5,20950,41.31,7.79
5,20975,43.51,7.79
5,21000,45.7,7.8
5,21025,47.9,7.8
5,21050,50.1,9.59
5,21075,52.29,9.88
5,21100,54.49,8.99
5,21125,56.69,8.97
5,21150,58.89,8.99
5,21175,61.08,8.09
5,21200,63.28,8.09
5,21225,65.48,8.11
5,21250,67.68,7.2
5,21275,69.87,7.22
5,21300,72.07,7.2
5,21325,74.27,7.22
5,21350,76.46,8.09
5,21375,78.66,9.88
5,21400,80.86,9.31
5,21425,83.06,9.3
5,21450,85.25,8.39
5,21475,87.45,8.39
5,21500,89.65,7.49
5,21525,91.85,7.51
5,21550,94.04,7.51
5,21575,96.24,7.51
5,21600,98.44,7.49
5,21625,100.63,6.6
5,21650,102.83,6.6
5,21675,105.03,6.62
5,21700,107.23,6.6
5,21725,109.42,6.62
5,21750,111.62,9.28
5,21775,113.82,9.28
5,21800,116.02,8.7
5,21825,118.21,8.7
5,21850,120.41,7.8
5,21875,122.61,7.8
5,21900,124.8,7.79
5,21925,127.0,6.89
5,21950,129.2,6.91
5,21975,131.4,6.89
5,22000,133.59,6.91
5,22025,135.79,6.91
5,22050,137.99,6.91
5,22075,140.19,6.91
5,22100,142.38,6.91
5,22125,144.58,6.91
5,22150,146.78,8.7
5,22175,148.97,8.11
5,22200,151.17,8.09
5,22225,153.37,8.11
5,22250,155.57,8.09
5,22275,157.76,8.11
5,22300,159.96,7.2
5,22325,162.16,7.2
5,22350,164.36,7.2
5,22375,166.55,7.22
5,22400,168.75,7.19
5,22425,170.95,7.2
5,22450,173.14,7.2
5,22475,175.34,7.2
5,22500,177.54,7.2
5,22525,179.74,7.2
5,22550,181.93,7.2
5,22575,184.13,7.2
5,22600,186.33,7.19
5,22625,188.53,7.22
5,22650,190.72,7.2
5,22675,192.92,7.22
5,22700,195.12,7.2
5,22725,197.31,7.2
5,22750,199.51,7.2
5,22775,201.71,7.2
5,22800,203.91,7.2
5,22825,206.1,7.22
5,22850,208.3,7.2
5,22875,210.5,7.2
5,22900,212.7,7.2
5,22925,214.89,7.2
5,22950,217.09,7.2
5,22975,219.29,8.09
5,23000,221.48,8.09
5,23025,223.68,8.08
5,23050,225.88,8.7
5,23075,228.08,8.71
5,23100,230.27,8.7
5,23125,232.47,6.91
5,23150,234.67,6.89
5,23175,236.87,6.89
5,23200,239.06,6.91
5,23225,241.26,6.91
5,23250,243.46,6.89
5,23275,245.65,6.91
5,23300,247.85,6.89
5,23325,250.05,7.8
5,23350,252.25,7.8
