scan_index,step,angle_deg,distance_cm
6,25025,39.46,9.88
6,25050,41.66,9.88
6,25075,43.86,9.88
6,25100,46.05,11.08
6,25125,48.25,11.08
6,25150,50.45,10.19
6,25175,52.65,10.19
6,25200,54.84,10.17
6,25225,57.04,12.26
6,25250,59.24,11.35
6,25275,61.44,10.46
6,25300,63.63,10.48
6,25325,65.83,10.48
6,25350,68.03,9.57
6,25375,70.22,9.59
6,25400,72.42,9.59
6,25425,74.62,8.68
6,25450,76.82,9.59
6,25475,79.01,12.55
6,25500,81.21,11.66
6,25525,83.41,11.64
6,25550,85.61,11.66
6,25575,87.8,11.64
6,25600,90.0,10.75
6,25625,92.2,11.66
6,25650,94.39,10.79
6,25675,96.59,10.79
6,25700,98.79,10.77
6,25725,100.99,11.66
6,25750,103.18,11.68
6,25775,105.38,11.66
6,25800,107.58,11.66
6,25825,109.78,11.66
6,25850,111.97,12.55
6,25875,114.17,8.7
6,25900,116.37,8.71
6,25925,118.56,8.71
6,25950,120.76,9.57
6,25975,122.96,9.59
6,26000,125.16,9.57
6,26025,127.35,9.57
6,26050,129.55,10.48
6,26075,131.75,10.48
6,26100,133.95,11.39
6,26125,136.14,12.25
6,26150,138.34,13.15
6,26175,140.54,11.97
6,26200,142.73,12.86
6,26225,144.93,12.86
6,26250,147.13,9.9
6,26275,149.33,9.9
6,26300,151.52,9.88
6,26325,153.72,10.77
6,26350,155.92,11.64
6,26375,158.12,12.54
6,26400,160.31,12.55
6,26425,162.51,9.59
6,26450,164.71,9.59
6,26475,166.9,9.57
6,26500,169.1,10.48
6,26525,171.3,12.25
6,26550,173.5,13.15
6,26575,175.69,11.08
6,26600,177.89,11.06
6,26625,180.09,11.97
6,26650,182.29,9.88
6,26675,184.48,9.9
6,26700,186.68,10.79
6,26725,188.88,10.75
6,26750,191.07,10.77
6,26775,193.27,11.66
6,26800,195.47,11.66
6,26825,197.67,11.68
6,26850,199.86,11.68
6,26875,202.06,11.66
6,26900,204.26,11.64
6,26925,206.46,11.66
6,26950,208.65,11.68
6,26975,210.85,11.66
6,27000,213.05,11.68
6,27025,215.24,11.66
6,27050,217.44,11.68
6,27075,219.64,11.64
6,27100,221.84,11.66
6,27125,224.03,10.79
6,27150,226.23,10.77
6,27175,228.43,10.75
6,27200,230.63,10.77
